trans_id,lang,translation,category,station_sid,course_sid
柞木,zh-ch,柞木,stop_name,1422851c-7471-4608-956b-d19ddcfd48b5,
柞木,zh-tw,柞木,stop_name,1422851c-7471-4608-956b-d19ddcfd48b5,
八丁堀,ja,八丁堀,stop_name,af15bdae-65f7-4dd0-b5e3-01ca388bd740,
八丁堀,ja-Hrkt,はっちょうぼり,stop_name,af15bdae-65f7-4dd0-b5e3-01ca388bd740,
森城団地中,ja,森城団地中,stop_name,21304968-377a-4be7-9d81-17eef03c0ada,
森城団地中,ja-Hrkt,もりじょうだんちなか,stop_name,21304968-377a-4be7-9d81-17eef03c0ada,
上畑口,ja,上畑口,stop_name,9e9731ba-bd50-4c02-a642-a86702a46082,
上畑口,ja-Hrkt,かみはたぐち,stop_name,9e9731ba-bd50-4c02-a642-a86702a46082,
上畑口,en,Kami-hataguchi,stop_name,9e9731ba-bd50-4c02-a642-a86702a46082,
上畑口,ko,가미하타 구치,stop_name,9e9731ba-bd50-4c02-a642-a86702a46082,
上畑口,zh-ch,上畑口,stop_name,9e9731ba-bd50-4c02-a642-a86702a46082,
上畑口,zh-tw,上畑口,stop_name,9e9731ba-bd50-4c02-a642-a86702a46082,
城ヶ丘入口,ja,城ヶ丘入口,stop_name,338d863f-fb6d-4559-a75c-58e6b36dd9fd,
城ヶ丘入口,ja-Hrkt,じょうがおかいりぐち,stop_name,338d863f-fb6d-4559-a75c-58e6b36dd9fd,
平岩陸橋,ja,平岩陸橋,stop_name,e9f87727-1490-40df-9413-f282c4c62092,
平岩陸橋,ja-Hrkt,ひらいわりっきょう,stop_name,e9f87727-1490-40df-9413-f282c4c62092,
新井口駅,ja,新井口駅,stop_name,95a7ce25-3790-40d6-9b0a-b4c03d9a11bf,
新井口駅,ja-Hrkt,しんいのくちえき,stop_name,95a7ce25-3790-40d6-9b0a-b4c03d9a11bf,
段原一丁目,ja,段原一丁目,stop_name,58e8d2a0-efc2-49f7-ba9e-56722abf4ec7,
段原一丁目,ja-Hrkt,だんばらいっちょうめ,stop_name,58e8d2a0-efc2-49f7-ba9e-56722abf4ec7,
南ハイツ入口,ja,南ハイツ入口,stop_name,5a7c9550-723f-4e4f-b1c5-a2bcb222922d,
南ハイツ入口,ja-Hrkt,みなみはいついりぐち,stop_name,5a7c9550-723f-4e4f-b1c5-a2bcb222922d,
入船山公園,ja,入船山公園,stop_name,92368229-4c80-4685-bb63-7b39b2d17409,
入船山公園,ja-Hrkt,いりふねやまこうえん,stop_name,92368229-4c80-4685-bb63-7b39b2d17409,
入船山公園,en,Irifuneyama Koen (Irifuneyama Park),stop_name,92368229-4c80-4685-bb63-7b39b2d17409,
入船山公園,ko,이리후네야마 공원,stop_name,92368229-4c80-4685-bb63-7b39b2d17409,
入船山公園,zh-ch,入船山公园,stop_name,92368229-4c80-4685-bb63-7b39b2d17409,
入船山公園,zh-tw,入船山公園,stop_name,92368229-4c80-4685-bb63-7b39b2d17409,
津江口,ja,津江口,stop_name,8d4a6ae9-fc75-4b8d-a11b-93cf02f91287,
津江口,ja-Hrkt,つえぐち,stop_name,8d4a6ae9-fc75-4b8d-a11b-93cf02f91287,
もみじ通り,ja,もみじ通り,stop_name,59b0535b-a7c5-42d5-9b4e-e8bb739bc3cb,
もみじ通り,ja-Hrkt,もみじどおり,stop_name,59b0535b-a7c5-42d5-9b4e-e8bb739bc3cb,
中央２丁目,ja,中央２丁目,stop_name,8d500d5e-0c02-4b0f-911a-8a4aea522c4d,
中央２丁目,ja-Hrkt,ちゅうおうにちょうめ,stop_name,8d500d5e-0c02-4b0f-911a-8a4aea522c4d,
関の内,ja,関の内,stop_name,66a87c73-35fa-426f-8a60-33301955b0c2,
関の内,ja-Hrkt,せきのうち,stop_name,66a87c73-35fa-426f-8a60-33301955b0c2,
黒折,ja,黒折,stop_name,e5b336dc-e3b3-4a4b-a35e-43b616836f88,
黒折,ja-Hrkt,くろおり,stop_name,e5b336dc-e3b3-4a4b-a35e-43b616836f88,
柳ヶ丘,ja,柳ヶ丘,stop_name,d1cf7fdd-13b4-4499-8699-26b7c4b8c1a8,
柳ヶ丘,ja-Hrkt,やなぎがおか,stop_name,d1cf7fdd-13b4-4499-8699-26b7c4b8c1a8,
柳ヶ丘,en,Yanagigaoka,stop_name,d1cf7fdd-13b4-4499-8699-26b7c4b8c1a8,
柳ヶ丘,ko,야나기가오카,stop_name,d1cf7fdd-13b4-4499-8699-26b7c4b8c1a8,
柳ヶ丘,zh-ch,柳丘,stop_name,d1cf7fdd-13b4-4499-8699-26b7c4b8c1a8,
柳ヶ丘,zh-tw,柳丘,stop_name,d1cf7fdd-13b4-4499-8699-26b7c4b8c1a8,
柳ヶ丘東,ja,柳ヶ丘東,stop_name,f4bc0485-87eb-4ffe-9f0d-566b4ebbd96c,
柳ヶ丘東,ja-Hrkt,やなぎがおかひがし,stop_name,f4bc0485-87eb-4ffe-9f0d-566b4ebbd96c,
掛札,ja,掛札,stop_name,e8d406de-7352-46f0-9839-9fb86ea6ab30,
掛札,ja-Hrkt,かけふだ,stop_name,e8d406de-7352-46f0-9839-9fb86ea6ab30,
掛札,en,Kakefuda,stop_name,e8d406de-7352-46f0-9839-9fb86ea6ab30,
掛札,ko,가케후다,stop_name,e8d406de-7352-46f0-9839-9fb86ea6ab30,
掛札,zh-ch,卦札,stop_name,e8d406de-7352-46f0-9839-9fb86ea6ab30,
掛札,zh-tw,卦劄,stop_name,e8d406de-7352-46f0-9839-9fb86ea6ab30,
和庄小学校下,ja,和庄小学校下,stop_name,f93619e6-dc63-41fb-91eb-d6f223b5dfc3,
和庄小学校下,ja-Hrkt,わしょうしょうがっこうした,stop_name,f93619e6-dc63-41fb-91eb-d6f223b5dfc3,
和庄小学校下,en,Washo Shogakko-shita (Washo Elementary School),stop_name,f93619e6-dc63-41fb-91eb-d6f223b5dfc3,
和庄小学校下,ko,와쇼 초등학교,stop_name,f93619e6-dc63-41fb-91eb-d6f223b5dfc3,
和庄小学校下,zh-ch,和庄小学下,stop_name,f93619e6-dc63-41fb-91eb-d6f223b5dfc3,
和庄小学校下,zh-tw,和莊小學下,stop_name,f93619e6-dc63-41fb-91eb-d6f223b5dfc3,
柏尾,ja,柏尾,stop_name,772cb06b-71eb-4398-8d61-2ec5c5002e49,
柏尾,ja-Hrkt,かしわお,stop_name,772cb06b-71eb-4398-8d61-2ec5c5002e49,
柏尾,en,Kashiwao,stop_name,772cb06b-71eb-4398-8d61-2ec5c5002e49,
柏尾,ko,가시와오,stop_name,772cb06b-71eb-4398-8d61-2ec5c5002e49,
柏尾,zh-ch,柏尾,stop_name,772cb06b-71eb-4398-8d61-2ec5c5002e49,
柏尾,zh-tw,柏尾,stop_name,772cb06b-71eb-4398-8d61-2ec5c5002e49,
西翠町,ja,西翠町,stop_name,ca8037f7-9b1a-4597-b594-7a9ef0c2658b,
西翠町,ja-Hrkt,にしみどりまち,stop_name,ca8037f7-9b1a-4597-b594-7a9ef0c2658b,
宮原４丁目,ja,宮原４丁目,stop_name,fdb01616-552f-49aa-8d93-56939cb83889,
宮原４丁目,ja-Hrkt,みやはらよんちょうめ,stop_name,fdb01616-552f-49aa-8d93-56939cb83889,
地毛,ja,地毛,stop_name,511ccc97-3eb7-4ceb-a28d-972616a851d7,
地毛,ja-Hrkt,じげ,stop_name,511ccc97-3eb7-4ceb-a28d-972616a851d7,
地毛,en,Jige,stop_name,511ccc97-3eb7-4ceb-a28d-972616a851d7,
地毛,ko,지게,stop_name,511ccc97-3eb7-4ceb-a28d-972616a851d7,
地毛,zh-ch,地毛,stop_name,511ccc97-3eb7-4ceb-a28d-972616a851d7,
地毛,zh-tw,地毛,stop_name,511ccc97-3eb7-4ceb-a28d-972616a851d7,
夢ヶ丘中,ja,夢ヶ丘中,stop_name,068a16a6-6c7b-491f-be6b-c6e14adc1bad,
夢ヶ丘中,ja-Hrkt,ゆめがおかなか,stop_name,068a16a6-6c7b-491f-be6b-c6e14adc1bad,
五月が丘一丁目中,ja,五月が丘一丁目中,stop_name,74c8a114-1483-4082-9d32-246b17d57692,
五月が丘一丁目中,ja-Hrkt,さつきがおかいっちょうめなか,stop_name,74c8a114-1483-4082-9d32-246b17d57692,
五月が丘一丁目中,en,Satsukigaoka-itchome-naka (Satsukigaoka 1-naka),stop_name,74c8a114-1483-4082-9d32-246b17d57692,
五月が丘一丁目中,ko,사쓰키가오카 1초메 나카,stop_name,74c8a114-1483-4082-9d32-246b17d57692,
五月が丘一丁目中,zh-ch,五月丘一丁目中,stop_name,74c8a114-1483-4082-9d32-246b17d57692,
五月が丘一丁目中,zh-tw,五月丘一丁目中,stop_name,74c8a114-1483-4082-9d32-246b17d57692,
戸坂南二丁目,ja,戸坂南二丁目,stop_name,872432ad-384e-43bc-831c-4c6931fc6147,
戸坂南二丁目,ja-Hrkt,へさかみなみにちょうめ,stop_name,872432ad-384e-43bc-831c-4c6931fc6147,
国立病院,ja,国立病院,stop_name,c6590a55-cd87-4491-b774-de589eee2f43,
国立病院,ja-Hrkt,こくりつびょういん,stop_name,c6590a55-cd87-4491-b774-de589eee2f43,
高井,en,Takai,stop_name,703597f2-bbe4-4261-ba6b-ce30df53efcb,
高井,ko,다카이,stop_name,703597f2-bbe4-4261-ba6b-ce30df53efcb,
高井,zh-ch,高井,stop_name,703597f2-bbe4-4261-ba6b-ce30df53efcb,
高井,zh-tw,高井,stop_name,703597f2-bbe4-4261-ba6b-ce30df53efcb,
五日市駅北口,ja,五日市駅北口,stop_name,49fb4e3d-6981-4c59-b889-16f8ec768bb4,
五日市駅北口,ja-Hrkt,いつかいちえききたぐち,stop_name,49fb4e3d-6981-4c59-b889-16f8ec768bb4,
五日市駅北口,en,Itsukaichi Sta. North Entrance,stop_name,49fb4e3d-6981-4c59-b889-16f8ec768bb4,
五日市駅北口,ko,이쓰카이치 역,stop_name,49fb4e3d-6981-4c59-b889-16f8ec768bb4,
五日市駅北口,zh-ch,五日市站北口,stop_name,49fb4e3d-6981-4c59-b889-16f8ec768bb4,
五日市駅北口,zh-tw,五日市站北口,stop_name,49fb4e3d-6981-4c59-b889-16f8ec768bb4,
くすの木台,ja,くすの木台,stop_name,40235e4f-7c24-42a7-b500-7580386fd7fe,
くすの木台,ja-Hrkt,くすのきだい,stop_name,40235e4f-7c24-42a7-b500-7580386fd7fe,
戸坂小学校,ja,戸坂小学校,stop_name,8b6d41f7-da3f-43b6-b224-26dbda9f8190,
戸坂小学校,ja-Hrkt,へさかしょうがっこう,stop_name,8b6d41f7-da3f-43b6-b224-26dbda9f8190,
戸坂小学校,en,Hesaka Shogakko (Hesaka Elementary School),stop_name,8b6d41f7-da3f-43b6-b224-26dbda9f8190,
戸坂小学校,ko,헤사카 초등학교,stop_name,8b6d41f7-da3f-43b6-b224-26dbda9f8190,
戸坂小学校,zh-ch,户坂小学,stop_name,8b6d41f7-da3f-43b6-b224-26dbda9f8190,
戸坂小学校,zh-tw,戶阪小學,stop_name,8b6d41f7-da3f-43b6-b224-26dbda9f8190,
佐原田,ja,佐原田,stop_name,2c3c5eac-4496-4d5a-bbce-9d18b9818e3e,
佐原田,ja-Hrkt,さわらでん,stop_name,2c3c5eac-4496-4d5a-bbce-9d18b9818e3e,
佐原田,en,Sawaraden,stop_name,2c3c5eac-4496-4d5a-bbce-9d18b9818e3e,
佐原田,ko,사와라덴,stop_name,2c3c5eac-4496-4d5a-bbce-9d18b9818e3e,
佐原田,zh-ch,佐原田,stop_name,2c3c5eac-4496-4d5a-bbce-9d18b9818e3e,
佐原田,zh-tw,佐原田,stop_name,2c3c5eac-4496-4d5a-bbce-9d18b9818e3e,
市立工業高校前,ja,市立工業高校前,stop_name,4d018f71-d03f-4e25-800f-e8b2a23d5419,
市立工業高校前,ja-Hrkt,しりつこうぎょうこうこうまえ,stop_name,4d018f71-d03f-4e25-800f-e8b2a23d5419,
市立工業高校前,en,Shiritsu Kogyo Koko-mae (Municipal Technial High School),stop_name,4d018f71-d03f-4e25-800f-e8b2a23d5419,
市立工業高校前,ko,시립공업고등학교,stop_name,4d018f71-d03f-4e25-800f-e8b2a23d5419,
市立工業高校前,zh-ch,市立工业高中前,stop_name,4d018f71-d03f-4e25-800f-e8b2a23d5419,
市立工業高校前,zh-tw,市立工業高中前,stop_name,4d018f71-d03f-4e25-800f-e8b2a23d5419,
大積橋,ja,大積橋,stop_name,f844ec4b-8e03-4f38-9e23-5082142c7cd1,
大積橋,ja-Hrkt,おおつみばし,stop_name,f844ec4b-8e03-4f38-9e23-5082142c7cd1,
石が谷峡入口,ja,石が谷峡入口,stop_name,60cb4691-0cbb-4771-833b-f3e9da41d227,
石が谷峡入口,ja-Hrkt,いしがたにきょういりぐち,stop_name,60cb4691-0cbb-4771-833b-f3e9da41d227,
青迫,ja,青迫,stop_name,3361e26f-cde9-405c-94b5-059d7d9aa13e,
青迫,ja-Hrkt,あおさこ,stop_name,3361e26f-cde9-405c-94b5-059d7d9aa13e,
青迫,en,Aosako,stop_name,3361e26f-cde9-405c-94b5-059d7d9aa13e,
青迫,ko,아오사코,stop_name,3361e26f-cde9-405c-94b5-059d7d9aa13e,
青迫,zh-ch,青迫,stop_name,3361e26f-cde9-405c-94b5-059d7d9aa13e,
青迫,zh-tw,青迫,stop_name,3361e26f-cde9-405c-94b5-059d7d9aa13e,
江波西一丁目,ja,江波西一丁目,stop_name,c69e7efb-9f08-4d99-8d2b-a94082ae6daf,
江波西一丁目,ja-Hrkt,えばにしいっちょうめ,stop_name,c69e7efb-9f08-4d99-8d2b-a94082ae6daf,
中上根,ja,中上根,stop_name,4094f824-9900-48f7-9e87-9448ba427e7f,
中上根,ja-Hrkt,なかかみね,stop_name,4094f824-9900-48f7-9e87-9448ba427e7f,
中上根,en,Naka-kamine,stop_name,4094f824-9900-48f7-9e87-9448ba427e7f,
中上根,ko,나카카미네,stop_name,4094f824-9900-48f7-9e87-9448ba427e7f,
中上根,zh-ch,中上根,stop_name,4094f824-9900-48f7-9e87-9448ba427e7f,
中上根,zh-tw,中上根,stop_name,4094f824-9900-48f7-9e87-9448ba427e7f,
入江大橋,ja,入江大橋,stop_name,2738b890-edf3-420e-86ec-6c7034d60498,
入江大橋,ja-Hrkt,いりえおおはし,stop_name,2738b890-edf3-420e-86ec-6c7034d60498,
三入,ja,三入,stop_name,7a9c1141-ea97-4928-8ee2-2bfeb38e94a9,
三入,ja-Hrkt,みいり,stop_name,7a9c1141-ea97-4928-8ee2-2bfeb38e94a9,
三入,en,Miiri,stop_name,7a9c1141-ea97-4928-8ee2-2bfeb38e94a9,
三入,ko,미이리,stop_name,7a9c1141-ea97-4928-8ee2-2bfeb38e94a9,
三入,zh-ch,三入,stop_name,7a9c1141-ea97-4928-8ee2-2bfeb38e94a9,
三入,zh-tw,三入,stop_name,7a9c1141-ea97-4928-8ee2-2bfeb38e94a9,
植物公園,ja,植物公園,stop_name,030372f3-10af-4f34-9064-3834bd76d7b2,
植物公園,ja-Hrkt,しょくぶつこうえん,stop_name,030372f3-10af-4f34-9064-3834bd76d7b2,
鉄管道路,ja,鉄管道路,stop_name,67e6a011-28f4-4500-9090-61a21ce57543,
鉄管道路,ja-Hrkt,てっかんどうろ,stop_name,67e6a011-28f4-4500-9090-61a21ce57543,
双見,ja,双見,stop_name,a2f86569-797d-4179-b612-ed6ab380b3e0,
双見,ja-Hrkt,そうみ,stop_name,a2f86569-797d-4179-b612-ed6ab380b3e0,
中山,ja,中山,stop_name,03dfab94-fac2-4123-9f89-86e04e1afd07,
中山,ja-Hrkt,なかやま,stop_name,03dfab94-fac2-4123-9f89-86e04e1afd07,
藤の脇,ja,藤の脇,stop_name,9cf4c2b5-8618-440f-9800-312b14bedbb4,
藤の脇,ja-Hrkt,ふじのわき,stop_name,9cf4c2b5-8618-440f-9800-312b14bedbb4,
比治山小学校裏,ja,比治山小学校裏,stop_name,5c16d624-55f3-4b62-9731-5f19354c0b5d,
比治山小学校裏,ja-Hrkt,ひじやましょうがっこううら,stop_name,5c16d624-55f3-4b62-9731-5f19354c0b5d,
庄原口,ja,庄原口,stop_name,dba3eb64-72f7-405e-9d5f-366192ed6303,
庄原口,ja-Hrkt,しょうばらぐち,stop_name,dba3eb64-72f7-405e-9d5f-366192ed6303,
日浦口,ja,日浦口,stop_name,683e131f-6549-4eaa-ad0d-3efc13e1bddb,
日浦口,ja-Hrkt,ひうらぐち,stop_name,683e131f-6549-4eaa-ad0d-3efc13e1bddb,
広島工大上,ja,広島工大上,stop_name,f5e6ac1e-982b-4247-a1c6-60b8eb1a5648,
広島工大上,ja-Hrkt,ひろしまこうだいうえ,stop_name,f5e6ac1e-982b-4247-a1c6-60b8eb1a5648,
広島工大上,en,Hiroshima Kodai-ue (Hiroshima Institute of Technology),stop_name,f5e6ac1e-982b-4247-a1c6-60b8eb1a5648,
広島工大上,ko,히로시마 공업대학,stop_name,f5e6ac1e-982b-4247-a1c6-60b8eb1a5648,
広島工大上,zh-ch,广岛工大上,stop_name,f5e6ac1e-982b-4247-a1c6-60b8eb1a5648,
広島工大上,zh-tw,廣島工大上,stop_name,f5e6ac1e-982b-4247-a1c6-60b8eb1a5648,
久地境原,ja,久地境原,stop_name,b9e30d80-5bcb-4875-956d-82956e1a7051,
久地境原,ja-Hrkt,くちさかいばら,stop_name,b9e30d80-5bcb-4875-956d-82956e1a7051,
久地境原,en,Kuchi Sakaibara,stop_name,b9e30d80-5bcb-4875-956d-82956e1a7051,
久地境原,ko,구치 사카이바라,stop_name,b9e30d80-5bcb-4875-956d-82956e1a7051,
久地境原,zh-ch,久地境原,stop_name,b9e30d80-5bcb-4875-956d-82956e1a7051,
久地境原,zh-tw,久地境原,stop_name,b9e30d80-5bcb-4875-956d-82956e1a7051,
大下,ja,大下,stop_name,235c14d7-f8ff-4f46-8d0e-e49be56c877d,
大下,ja-Hrkt,おおしも,stop_name,235c14d7-f8ff-4f46-8d0e-e49be56c877d,
上柞木,ja,上柞木,stop_name,c62eb1cb-a658-40aa-a618-94a898ce6afa,
上柞木,ja-Hrkt,かみほうそぎ,stop_name,c62eb1cb-a658-40aa-a618-94a898ce6afa,
そらの北,ja,そらの北,stop_name,f85f0bba-cf53-44f4-82e6-b839fe8a059e,
そらの北,ja-Hrkt,そらのきた,stop_name,f85f0bba-cf53-44f4-82e6-b839fe8a059e,
そらの北,en,Sorano-kita,stop_name,f85f0bba-cf53-44f4-82e6-b839fe8a059e,
そらの北,ko,소라노키타,stop_name,f85f0bba-cf53-44f4-82e6-b839fe8a059e,
そらの北,zh-ch,SORANO北,stop_name,f85f0bba-cf53-44f4-82e6-b839fe8a059e,
そらの北,zh-tw,SORANO北,stop_name,f85f0bba-cf53-44f4-82e6-b839fe8a059e,
縮景園前,ja,縮景園前,stop_name,85569b6c-fa93-436b-bfed-4d4b6a74ebbc,
縮景園前,ja-Hrkt,しゅっけいえんまえ,stop_name,85569b6c-fa93-436b-bfed-4d4b6a74ebbc,
けやき通り,ja,けやき通り,stop_name,dd9f83dd-66b2-4e43-9052-f88e343d3815,
けやき通り,ja-Hrkt,けやきどおり,stop_name,dd9f83dd-66b2-4e43-9052-f88e343d3815,
瀬山,ja,瀬山,stop_name,94203cd0-cf08-46cf-9434-cffab9ee5515,
瀬山,ja-Hrkt,せやま,stop_name,94203cd0-cf08-46cf-9434-cffab9ee5515,
加古町,ja,加古町,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
加古町,ja-Hrkt,かこまち,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
広電ボウル前,ja,広電ボウル前,stop_name,cc21c283-b1a5-4dc6-9a34-ff66d909bb43,
広電ボウル前,ja-Hrkt,ひろでんぼうるまえ,stop_name,cc21c283-b1a5-4dc6-9a34-ff66d909bb43,
広電ボウル前,en,Hiroden Bowl-mae,stop_name,cc21c283-b1a5-4dc6-9a34-ff66d909bb43,
広電ボウル前,ko,히로덴 볼 마에,stop_name,cc21c283-b1a5-4dc6-9a34-ff66d909bb43,
広電ボウル前,zh-ch,广电保龄球馆前,stop_name,cc21c283-b1a5-4dc6-9a34-ff66d909bb43,
広電ボウル前,zh-tw,廣電保齡球館前,stop_name,cc21c283-b1a5-4dc6-9a34-ff66d909bb43,
上大橋,ja,上大橋,stop_name,fd287e96-1299-43a9-9aa9-596276a69904,
上大橋,ja-Hrkt,かみおおはし,stop_name,fd287e96-1299-43a9-9aa9-596276a69904,
上大橋,en,Kami-ohashi,stop_name,fd287e96-1299-43a9-9aa9-596276a69904,
上大橋,ko,가미오하시,stop_name,fd287e96-1299-43a9-9aa9-596276a69904,
上大橋,zh-ch,上大桥,stop_name,fd287e96-1299-43a9-9aa9-596276a69904,
上大橋,zh-tw,上大橋,stop_name,fd287e96-1299-43a9-9aa9-596276a69904,
子規句碑前,ja,子規句碑前,stop_name,51f939c9-4bbc-4ff2-82f8-0704fbe868a8,
子規句碑前,ja-Hrkt,しきくひまえ,stop_name,51f939c9-4bbc-4ff2-82f8-0704fbe868a8,
くるめ木二丁目,ja,くるめ木二丁目,stop_name,d44c8484-ce46-4f32-aa72-c264acc937b3,
くるめ木二丁目,ja-Hrkt,くるめぎにちょうめ,stop_name,d44c8484-ce46-4f32-aa72-c264acc937b3,
くるめ木二丁目,en,Kurumegi-nichome (Kurumegi 2),stop_name,d44c8484-ce46-4f32-aa72-c264acc937b3,
くるめ木二丁目,ko,구루메기 2초메,stop_name,d44c8484-ce46-4f32-aa72-c264acc937b3,
くるめ木二丁目,zh-ch,KURUME木二丁目,stop_name,d44c8484-ce46-4f32-aa72-c264acc937b3,
くるめ木二丁目,zh-tw,KURUME木二丁目,stop_name,d44c8484-ce46-4f32-aa72-c264acc937b3,
牛田早稲田団地,ja,牛田早稲田団地,stop_name,fe067a15-7821-4130-b518-27d2e0afaef5,
牛田早稲田団地,ja-Hrkt,うしたわせだだんち,stop_name,fe067a15-7821-4130-b518-27d2e0afaef5,
東畑,ja,東畑,stop_name,8213741e-1b89-4c46-b6a1-b5ac597af3fb,
東畑,ja-Hrkt,ひがしはた,stop_name,8213741e-1b89-4c46-b6a1-b5ac597af3fb,
東畑,en,Higashi-hata,stop_name,8213741e-1b89-4c46-b6a1-b5ac597af3fb,
東畑,ko,히가시하타,stop_name,8213741e-1b89-4c46-b6a1-b5ac597af3fb,
東畑,zh-ch,东畑,stop_name,8213741e-1b89-4c46-b6a1-b5ac597af3fb,
東畑,zh-tw,東畑,stop_name,8213741e-1b89-4c46-b6a1-b5ac597af3fb,
本町,ja,本町,stop_name,65b3ad17-7ac5-471d-8510-d2011d17162c,
本町,ja-Hrkt,ホンマチ,stop_name,65b3ad17-7ac5-471d-8510-d2011d17162c,
音戸市民センター,ja,音戸市民センター,stop_name,ac2f1d09-3551-4f85-a5e1-008fc77d14a4,
音戸市民センター,ja-Hrkt,おんどしみんせんたー,stop_name,ac2f1d09-3551-4f85-a5e1-008fc77d14a4,
音戸市民センター,en,Ondo Shimin Center (Ondo Citizen Center),stop_name,ac2f1d09-3551-4f85-a5e1-008fc77d14a4,
音戸市民センター,ko,온도 시민 센터,stop_name,ac2f1d09-3551-4f85-a5e1-008fc77d14a4,
音戸市民センター,zh-ch,音户市民中心,stop_name,ac2f1d09-3551-4f85-a5e1-008fc77d14a4,
音戸市民センター,zh-tw,音戶市民中心,stop_name,ac2f1d09-3551-4f85-a5e1-008fc77d14a4,
ＩＨＩ前,ja,ＩＨＩ前,stop_name,43952c23-e0fb-44a3-9959-36dc0e00bb60,
ＩＨＩ前,ja-Hrkt,あいえいちあいまえ,stop_name,43952c23-e0fb-44a3-9959-36dc0e00bb60,
ＩＨＩ前,en,IHI-mae,stop_name,43952c23-e0fb-44a3-9959-36dc0e00bb60,
ＩＨＩ前,ko,IHI 마에,stop_name,43952c23-e0fb-44a3-9959-36dc0e00bb60,
ＩＨＩ前,zh-ch,IHI前,stop_name,43952c23-e0fb-44a3-9959-36dc0e00bb60,
ＩＨＩ前,zh-tw,IHI前,stop_name,43952c23-e0fb-44a3-9959-36dc0e00bb60,
江本寺,ja,江本寺,stop_name,6e962fbd-07f8-47f6-873f-a80d1c272676,
江本寺,ja-Hrkt,こうほんじ,stop_name,6e962fbd-07f8-47f6-873f-a80d1c272676,
江本寺,en,Kohonji (Kohonji Temple),stop_name,6e962fbd-07f8-47f6-873f-a80d1c272676,
江本寺,ko,고혼지 절,stop_name,6e962fbd-07f8-47f6-873f-a80d1c272676,
江本寺,zh-ch,江本寺,stop_name,6e962fbd-07f8-47f6-873f-a80d1c272676,
江本寺,zh-tw,江本寺,stop_name,6e962fbd-07f8-47f6-873f-a80d1c272676,
古野薬師堂前,ja,古野薬師堂前,stop_name,9c34296c-fb41-4f1d-96a2-15f01b20d00a,
古野薬師堂前,ja-Hrkt,このやくしどうまえ,stop_name,9c34296c-fb41-4f1d-96a2-15f01b20d00a,
古野薬師堂前,en,Kono Yakushido-mae (Kono Yakushido Temple),stop_name,9c34296c-fb41-4f1d-96a2-15f01b20d00a,
古野薬師堂前,ko,고노 야쿠시도 사당,stop_name,9c34296c-fb41-4f1d-96a2-15f01b20d00a,
古野薬師堂前,zh-ch,古野药师堂前,stop_name,9c34296c-fb41-4f1d-96a2-15f01b20d00a,
古野薬師堂前,zh-tw,古野藥師堂前,stop_name,9c34296c-fb41-4f1d-96a2-15f01b20d00a,
矢野出張所前,ja,矢野出張所前,stop_name,045314e7-ff2b-4a21-883e-af42615bdfe5,
矢野出張所前,ja-Hrkt,やのしゅっちょうしょ,stop_name,045314e7-ff2b-4a21-883e-af42615bdfe5,
大林,ja,大林,stop_name,cb2bc0ac-7648-4483-886c-e426b89f043d,
大林,ja-Hrkt,おおばやし,stop_name,cb2bc0ac-7648-4483-886c-e426b89f043d,
追崎橋,ja,追崎橋,stop_name,12242d19-59f6-4ce8-a2b5-dcb59581c67d,
追崎橋,ja-Hrkt,おっさきばし,stop_name,12242d19-59f6-4ce8-a2b5-dcb59581c67d,
白川上,ja,白川上,stop_name,863c13a0-d916-4108-aa0a-a3de5d7d865a,
白川上,ja-Hrkt,しらかわかみ,stop_name,863c13a0-d916-4108-aa0a-a3de5d7d865a,
浜田橋,ja,浜田橋,stop_name,e8b812bc-a28e-4395-ab64-4267cc6d4c05,
浜田橋,ja-Hrkt,はまだばし,stop_name,e8b812bc-a28e-4395-ab64-4267cc6d4c05,
府中青崎東住宅前,ja,府中青崎東住宅前,stop_name,3533cbd3-4623-4709-b263-46bc2b2b2330,
府中青崎東住宅前,ja-Hrkt,ふちゅうあおさきひがしじゅうたくまえ,stop_name,3533cbd3-4623-4709-b263-46bc2b2b2330,
矢野駅入口,ja,矢野駅入口,stop_name,fb4ab3cb-6bc8-46bb-b7af-78d8624e25d6,
矢野駅入口,ja-Hrkt,やのえきくりぐち,stop_name,fb4ab3cb-6bc8-46bb-b7af-78d8624e25d6,
矢野駅入口,en,Yano Sta. Entrance,stop_name,fb4ab3cb-6bc8-46bb-b7af-78d8624e25d6,
矢野駅入口,ko,야노 역,stop_name,fb4ab3cb-6bc8-46bb-b7af-78d8624e25d6,
